,open,high,low,close,volume,ticker
2021-06-23 15:21:00,133.10000610351562,133.16000366210938,133.09500122070312,133.15499877929688,4986.0,NKE
2021-06-23 15:22:00,133.13999938964844,133.16000366210938,133.13999938964844,133.14999389648438,4717.0,NKE
2021-06-23 15:23:00,133.16000366210938,133.19000244140625,133.14999389648438,133.1699981689453,5578.0,NKE
2021-06-23 15:24:00,133.1699981689453,133.25999450683594,133.1699981689453,133.25999450683594,3221.0,NKE
2021-06-23 15:25:00,133.25999450683594,133.32000732421875,133.25999450683594,133.27999877929688,11946.0,NKE
2021-06-23 15:26:00,133.27000427246094,133.27999877929688,133.22000122070312,133.22999572753906,6041.0,NKE
2021-06-23 15:27:00,133.24000549316406,133.25,133.19000244140625,133.22999572753906,6629.0,NKE
2021-06-23 15:28:00,133.22000122070312,133.22999572753906,133.1999969482422,133.2100067138672,6028.0,NKE
2021-06-23 15:29:00,133.1999969482422,133.2100067138672,133.1699981689453,133.2100067138672,7595.0,NKE
2021-06-23 15:30:00,133.22000122070312,133.2899932861328,133.17999267578125,133.17999267578125,9413.0,NKE
2021-06-23 15:31:00,133.17990112304688,133.1999969482422,133.17990112304688,133.1999969482422,3461.0,NKE
2021-06-23 15:32:00,133.19000244140625,133.1999969482422,133.1300048828125,133.1699981689453,4328.0,NKE
2021-06-23 15:33:00,133.1999969482422,133.1999969482422,133.1300048828125,133.1699981689453,9195.0,NKE
2021-06-23 15:34:00,133.16000366210938,133.16000366210938,133.08999633789062,133.08999633789062,12327.0,NKE
2021-06-23 15:35:00,133.08999633789062,133.13999938964844,133.0800018310547,133.10000610351562,15734.0,NKE
2021-06-23 15:36:00,133.10000610351562,133.11000061035156,133.00999450683594,133.02000427246094,15366.0,NKE
2021-06-23 15:37:00,133.02999877929688,133.07000732421875,133.0,133.00999450683594,3370.0,NKE
2021-06-23 15:38:00,133.02000427246094,133.02999877929688,132.99009704589844,133.02999877929688,16865.0,NKE
2021-06-23 15:39:00,133.03500366210938,133.03500366210938,132.9600067138672,132.9600067138672,12904.0,NKE
2021-06-23 15:40:00,132.9499969482422,132.99000549316406,132.94500732421875,132.97000122070312,5086.0,NKE
2021-06-23 15:41:00,132.9600067138672,132.97999572753906,132.9199981689453,132.97000122070312,8043.0,NKE
2021-06-23 15:42:00,132.97999572753906,132.99000549316406,132.96620178222656,132.97000122070312,2556.0,NKE
2021-06-23 15:43:00,132.99000549316406,133.00999450683594,132.99000549316406,133.00999450683594,3380.0,NKE
2021-06-23 15:44:00,133.00999450683594,133.07000732421875,133.0,133.07000732421875,5093.0,NKE
2021-06-23 15:45:00,133.07839965820312,133.08999633789062,132.97000122070312,132.99000549316406,7690.0,NKE
2021-06-23 15:46:00,133.00509643554688,133.02000427246094,132.97999572753906,132.98989868164062,6886.0,NKE
2021-06-23 15:47:00,132.97999572753906,132.99000549316406,132.92999267578125,132.92999267578125,6039.0,NKE
2021-06-23 15:48:00,132.94000244140625,132.9499969482422,132.93499755859375,132.94000244140625,3201.0,NKE
2021-06-23 15:49:00,132.94000244140625,132.97000122070312,132.91000366210938,132.94500732421875,7108.0,NKE
2021-06-23 15:50:00,132.9499969482422,132.99000549316406,132.92970275878906,132.97000122070312,15909.0,NKE
2021-06-23 15:51:00,132.97500610351562,133.02000427246094,132.97500610351562,133.02000427246094,11026.0,NKE
2021-06-23 15:52:00,133.00999450683594,133.05999755859375,133.00999450683594,133.05999755859375,3806.0,NKE
2021-06-23 15:53:00,133.06500244140625,133.07000732421875,133.05270385742188,133.07000732421875,3350.0,NKE
2021-06-23 15:54:00,133.05999755859375,133.1300048828125,133.05999755859375,133.08999633789062,6795.0,NKE
2021-06-23 15:55:00,133.0800018310547,133.10000610351562,133.0800018310547,133.0800018310547,3946.0,NKE
2021-06-23 15:56:00,133.0800018310547,133.0800018310547,133.0500030517578,133.07000732421875,5342.0,NKE
2021-06-23 15:57:00,133.0800018310547,133.08999633789062,133.05999755859375,133.08999633789062,4451.0,NKE
2021-06-23 15:58:00,133.08999633789062,133.08999633789062,133.02999877929688,133.03500366210938,4346.0,NKE
2021-06-23 15:59:00,133.01100158691406,133.0399932861328,132.97999572753906,133.0399932861328,5189.0,NKE
2021-06-23 16:00:00,133.0399932861328,133.05999755859375,133.02000427246094,133.0500030517578,4244.0,NKE
2021-06-23 16:01:00,133.0500030517578,133.0500030517578,132.99000549316406,133.00999450683594,6959.0,NKE
2021-06-23 16:02:00,133.00999450683594,133.02000427246094,132.97999572753906,133.02000427246094,4767.0,NKE
2021-06-23 16:03:00,133.02999877929688,133.10000610351562,133.02999877929688,133.10000610351562,7358.0,NKE
2021-06-23 16:04:00,133.10000610351562,133.11000061035156,133.05999755859375,133.07000732421875,4709.0,NKE
2021-06-23 16:05:00,133.0500030517578,133.10499572753906,133.0449981689453,133.10499572753906,4793.0,NKE
2021-06-23 16:06:00,133.11000061035156,133.14999389648438,133.11000061035156,133.14990234375,6906.0,NKE
2021-06-23 16:07:00,133.1999969482422,133.24000549316406,133.17999267578125,133.24000549316406,3324.0,NKE
2021-06-23 16:08:00,133.22900390625,133.22900390625,133.1699981689453,133.17999267578125,7368.0,NKE
2021-06-23 16:09:00,133.16000366210938,133.22999572753906,133.1199951171875,133.2220001220703,32906.0,NKE
2021-06-23 16:10:00,133.22000122070312,133.24000549316406,133.22000122070312,133.24000549316406,2975.0,NKE
2021-06-23 16:11:00,133.22000122070312,133.32000732421875,133.2100067138672,133.32000732421875,11303.0,NKE
2021-06-23 16:12:00,133.30999755859375,133.36000061035156,133.30999755859375,133.35000610351562,14722.0,NKE
2021-06-23 16:13:00,133.33999633789062,133.33999633789062,133.2100067138672,133.2100067138672,3571.0,NKE
2021-06-23 16:14:00,133.2100067138672,133.22000122070312,133.14999389648438,133.1999969482422,6913.0,NKE
2021-06-23 16:15:00,133.1999969482422,133.1999969482422,133.1699981689453,133.19009399414062,4560.0,NKE
2021-06-23 16:16:00,133.19000244140625,133.22999572753906,133.16380310058594,133.1750030517578,7872.0,NKE
2021-06-23 16:17:00,133.16439819335938,133.16439819335938,133.11000061035156,133.14999389648438,5409.0,NKE
2021-06-23 16:18:00,133.1300048828125,133.1300048828125,133.1199951171875,133.1199951171875,1974.0,NKE
2021-06-23 16:19:00,133.1199951171875,133.1199951171875,133.05999755859375,133.0800018310547,6831.0,NKE
2021-06-23 16:20:00,133.0800018310547,133.11000061035156,133.0800018310547,133.1082000732422,6335.0,NKE
2021-06-23 16:21:00,133.11000061035156,133.11500549316406,133.0832977294922,133.0832977294922,3528.0,NKE
2021-06-23 16:22:00,133.10000610351562,133.10000610351562,133.07460021972656,133.08990478515625,3343.0,NKE
2021-06-23 16:23:00,133.07000732421875,133.0800018310547,133.0399932861328,133.0399932861328,9388.0,NKE
2021-06-23 16:24:00,133.02879333496094,133.0500030517578,133.02879333496094,133.03990173339844,1225.0,NKE
2021-06-23 16:25:00,133.0399932861328,133.0399932861328,132.9600067138672,132.9927978515625,8120.0,NKE
2021-06-23 16:26:00,133.0,133.05499267578125,133.0,133.05499267578125,4453.0,NKE
2021-06-23 16:27:00,133.0500030517578,133.0500030517578,133.02000427246094,133.02499389648438,6283.0,NKE
2021-06-23 16:28:00,133.02999877929688,133.1199951171875,133.02999877929688,133.11000061035156,5249.0,NKE
2021-06-23 16:29:00,133.1199951171875,133.1697998046875,133.1199951171875,133.16000366210938,7629.0,NKE
2021-06-23 16:30:00,133.16000366210938,133.18499755859375,133.13999938964844,133.13999938964844,5149.0,NKE
2021-06-23 16:31:00,133.10000610351562,133.10000610351562,133.05999755859375,133.07530212402344,3918.0,NKE
2021-06-23 16:32:00,133.07000732421875,133.0800018310547,133.02999877929688,133.02999877929688,6443.0,NKE
2021-06-23 16:33:00,133.02000427246094,133.0399932861328,133.02000427246094,133.0399932861328,2514.0,NKE
2021-06-23 16:34:00,133.02999877929688,133.1199951171875,133.02999877929688,133.1199951171875,7078.0,NKE
2021-06-23 16:35:00,133.13999938964844,133.14889526367188,133.0800018310547,133.0800018310547,5814.0,NKE
2021-06-23 16:36:00,133.08999633789062,133.08999633789062,133.0399932861328,133.0399932861328,3949.0,NKE
2021-06-23 16:37:00,133.03500366210938,133.0449981689453,132.99000549316406,133.02000427246094,4968.0,NKE
2021-06-23 16:38:00,133.0,133.0,132.94000244140625,132.94000244140625,5623.0,NKE
2021-06-23 16:39:00,132.9199981689453,132.9199981689453,132.85000610351562,132.86000061035156,9677.0,NKE
2021-06-23 16:40:00,132.85000610351562,132.8730926513672,132.83999633789062,132.86000061035156,5698.0,NKE
2021-06-23 16:41:00,132.86000061035156,132.86000061035156,132.85000610351562,132.85000610351562,1769.0,NKE
2021-06-23 16:42:00,132.85499572753906,132.86000061035156,132.8300018310547,132.86000061035156,3573.0,NKE
2021-06-23 16:43:00,132.86619567871094,132.92999267578125,132.86619567871094,132.91000366210938,4794.0,NKE
2021-06-23 16:44:00,132.91000366210938,132.9600067138672,132.91000366210938,132.9600067138672,3966.0,NKE
2021-06-23 16:45:00,132.97000122070312,132.97000122070312,132.9499969482422,132.95700073242188,3636.0,NKE
2021-06-23 16:46:00,132.9600067138672,133.07000732421875,132.9600067138672,133.07000732421875,9697.0,NKE
2021-06-23 16:47:00,133.0500030517578,133.1300048828125,133.0500030517578,133.1300048828125,7844.0,NKE
2021-06-23 16:48:00,133.1300048828125,133.14999389648438,133.0449981689453,133.05999755859375,11313.0,NKE
2021-06-23 16:49:00,133.0500030517578,133.05999755859375,133.0,133.02000427246094,8467.0,NKE
2021-06-23 16:50:00,133.02000427246094,133.05999755859375,133.02000427246094,133.0399932861328,8521.0,NKE
2021-06-23 16:51:00,133.0399932861328,133.11000061035156,133.0399932861328,133.0399932861328,8247.0,NKE
2021-06-23 16:52:00,133.02999877929688,133.05999755859375,132.97999572753906,132.97999572753906,15216.0,NKE
2021-06-23 16:53:00,132.9600067138672,133.00999450683594,132.9600067138672,133.00999450683594,4895.0,NKE
2021-06-23 16:54:00,133.00999450683594,133.02999877929688,133.00999450683594,133.00999450683594,3446.0,NKE
2021-06-23 16:55:00,133.02000427246094,133.0261993408203,132.9700927734375,132.98959350585938,8106.0,NKE
2021-06-23 16:56:00,132.97000122070312,133.0500030517578,132.97000122070312,133.0399932861328,6465.0,NKE
2021-06-23 16:57:00,133.0500030517578,133.08999633789062,133.0500030517578,133.0800018310547,3905.0,NKE
2021-06-23 16:58:00,133.0800018310547,133.11000061035156,133.07460021972656,133.0800018310547,8307.0,NKE
2021-06-23 16:59:00,133.05999755859375,133.08999633789062,133.05999755859375,133.08999633789062,4259.0,NKE
2021-06-23 17:00:00,133.10000610351562,133.1199951171875,133.10000610351562,133.11500549316406,3977.0,NKE
2021-06-23 17:01:00,133.10000610351562,133.1199951171875,133.07449340820312,133.07449340820312,4526.0,NKE
2021-06-23 17:02:00,133.07000732421875,133.08999633789062,133.0500030517578,133.0800018310547,5465.0,NKE
2021-06-23 17:03:00,133.07000732421875,133.0749969482422,133.0399932861328,133.0500030517578,6843.0,NKE
2021-06-23 17:04:00,133.06239318847656,133.1300048828125,133.05999755859375,133.1300048828125,4785.0,NKE
2021-06-23 17:05:00,133.11000061035156,133.11000061035156,133.08999633789062,133.11000061035156,4825.0,NKE
2021-06-23 17:06:00,133.10499572753906,133.14500427246094,133.10499572753906,133.125,5408.0,NKE
2021-06-23 17:07:00,133.1199951171875,133.1300048828125,133.10000610351562,133.10000610351562,10199.0,NKE
2021-06-23 17:08:00,133.10000610351562,133.1199951171875,133.08999633789062,133.11000061035156,3660.0,NKE
2021-06-23 17:09:00,133.11000061035156,133.1300048828125,133.0800018310547,133.0800018310547,7803.0,NKE
2021-06-23 17:10:00,133.0850067138672,133.10000610351562,133.0800018310547,133.09500122070312,4987.0,NKE
2021-06-23 17:11:00,133.10000610351562,133.1199951171875,133.10000610351562,133.1199951171875,5124.0,NKE
2021-06-23 17:12:00,133.11000061035156,133.1300048828125,133.0800018310547,133.1199951171875,6915.0,NKE
2021-06-23 17:13:00,133.1300048828125,133.1699981689453,133.1300048828125,133.1699981689453,6303.0,NKE
2021-06-23 17:14:00,133.1699981689453,133.22000122070312,133.16000366210938,133.22000122070312,4302.0,NKE
2021-06-23 17:15:00,133.22000122070312,133.25,133.10000610351562,133.10000610351562,19009.0,NKE
2021-06-23 17:16:00,133.10000610351562,133.1300048828125,133.10000610351562,133.1199951171875,3573.0,NKE
2021-06-23 17:17:00,133.11000061035156,133.11000061035156,133.0800018310547,133.08999633789062,4744.0,NKE
2021-06-23 17:18:00,133.0800018310547,133.0850067138672,132.97999572753906,132.99000549316406,10818.0,NKE
2021-06-23 17:19:00,132.99000549316406,133.0500030517578,132.98500061035156,133.0500030517578,9983.0,NKE
2021-06-23 17:20:00,133.0500030517578,133.07000732421875,133.0399932861328,133.0655975341797,6411.0,NKE
2021-06-23 17:21:00,133.07000732421875,133.10000610351562,133.05999755859375,133.10000610351562,4539.0,NKE
2021-06-23 17:22:00,133.11000061035156,133.1300048828125,133.11000061035156,133.1300048828125,3405.0,NKE
2021-06-23 17:23:00,133.1300048828125,133.1300048828125,133.0742950439453,133.08999633789062,3522.0,NKE
2021-06-23 17:24:00,133.08999633789062,133.13999938964844,133.0800018310547,133.11000061035156,4965.0,NKE
2021-06-23 17:25:00,133.1199951171875,133.1280975341797,133.0800018310547,133.0886993408203,3201.0,NKE
2021-06-23 17:26:00,133.0800018310547,133.0800018310547,133.02999877929688,133.02999877929688,2484.0,NKE
2021-06-23 17:27:00,133.01809692382812,133.0260009765625,133.01499938964844,133.01499938964844,2254.0,NKE
2021-06-23 17:28:00,133.02000427246094,133.02999877929688,133.01499938964844,133.02000427246094,3154.0,NKE
2021-06-23 17:29:00,133.01499938964844,133.0500030517578,133.01499938964844,133.0500030517578,3895.0,NKE
2021-06-23 17:30:00,133.0399932861328,133.0749969482422,133.0399932861328,133.07000732421875,5383.0,NKE
2021-06-23 17:31:00,133.07000732421875,133.1199951171875,133.07000732421875,133.1199951171875,4771.0,NKE
2021-06-23 17:32:00,133.1199951171875,133.17999267578125,133.1199951171875,133.16000366210938,5118.0,NKE
2021-06-23 17:33:00,133.16000366210938,133.1999969482422,133.16000366210938,133.19000244140625,3317.0,NKE
2021-06-23 17:34:00,133.19000244140625,133.19650268554688,133.1300048828125,133.14999389648438,16750.0,NKE
2021-06-23 17:35:00,133.14999389648438,133.1699981689453,133.1300048828125,133.1699981689453,2191.0,NKE
2021-06-23 17:36:00,133.1699981689453,133.2100067138672,133.16000366210938,133.2100067138672,8599.0,NKE
2021-06-23 17:37:00,133.218505859375,133.24000549316406,133.19000244140625,133.19000244140625,6728.0,NKE
2021-06-23 17:38:00,133.1699981689453,133.1699981689453,133.14010620117188,133.14999389648438,4748.0,NKE
2021-06-23 17:39:00,133.16000366210938,133.1699981689453,133.07000732421875,133.11000061035156,6750.0,NKE
2021-06-23 17:40:00,133.10000610351562,133.10000610351562,133.0449981689453,133.0449981689453,3639.0,NKE
2021-06-23 17:41:00,133.02000427246094,133.0500030517578,133.0198974609375,133.04989624023438,4173.0,NKE
2021-06-23 17:42:00,133.0399932861328,133.08999633789062,133.0399932861328,133.0500030517578,9556.0,NKE
2021-06-23 17:43:00,133.07000732421875,133.08999633789062,133.05999755859375,133.07000732421875,2681.0,NKE
2021-06-23 17:44:00,133.07530212402344,133.07530212402344,133.07000732421875,133.07000732421875,814.0,NKE
2021-06-23 17:45:00,133.07000732421875,133.12899780273438,133.07000732421875,133.11000061035156,5616.0,NKE
2021-06-23 17:46:00,133.11599731445312,133.1199951171875,133.10000610351562,133.10499572753906,5162.0,NKE
2021-06-23 17:47:00,133.10000610351562,133.1199951171875,133.08999633789062,133.0959930419922,6247.0,NKE
2021-06-23 17:48:00,133.0800018310547,133.0800018310547,133.0399932861328,133.0449981689453,8594.0,NKE
2021-06-23 17:49:00,133.00999450683594,133.0399932861328,132.9949951171875,133.02999877929688,7008.0,NKE
2021-06-23 17:50:00,133.02499389648438,133.02499389648438,132.9550018310547,132.9550018310547,4491.0,NKE
